code;libelle;fiche_code
14848;Enrouleur dérouleur / Enrouleuse dérouleuse en industrie papetière;H3101
17146;Opérateur / Opératrice de production de papier carton;H3101
17434;Ouvrier / Ouvrière de fabrication du papier et du carton;H3101
18314;Rebobineur / Rebobineuse en industrie papetière;H3101
19348;Sécheur / Sécheuse en industrie papetière;H3101
19587;Surveillant / Surveillante de couchage en industrie papetière;H3101
19763;Technicien / Technicienne de fabrication en industrie papetière;H3101
19911;Technicien / Technicienne de production en industrie papetière;H3101
20697;Visiteur / Visiteuse en industrie papetière;H3101
10824;Aide conducteur / conductrice en industrie papetière;H3102
13278;Conducteur / Conductrice d'installation de pâte à papier;H3102
12976;Conducteur / Conductrice de lavage en industrie papetière;H3102
12977;Conducteur / Conductrice de lessiveur en industrie papetière;H3102
13272;Conducteur / Conductrice désencrage en industrie papetière;H3102
13332;Conducteur / Conductrice trituration en industrie papetière;H3102
13334;Conducteur / Conductrice vieux papiers en industrie papetière;H3102
13315;Conducteur pulpeur / Conductrice pulpeuse en industrie papetière;H3102
13722;Coordonnateur / Coordonnatrice sur installation de pâte à papier;H3102
15391;Gouverneur / Gouverneure en industrie papetière;H3102
16171;Laveur / Laveuse en industrie papetière;H3102
17191;Opérateur / Opératrice d'installation de pâte à papier;H3102
17126;Opérateur / Opératrice de pâtes désencrées en industrie papetière;H3102
17147;Opérateur / Opératrice de production de pâte à papier;H3102
17255;Opérateur / Opératrice presse pâte en industrie papetière;H3102
18005;Préparateur / Préparatrice de pâte à papier en industrie papetière;H3102
18006;Préparateur / Préparatrice de pâte en industrie papetière;H3102
18274;Raffineur / Raffineuse en industrie papetière;H3102
11649;Calandreur / Calandreuse en caoutchouc industriel;H3201
13140;Conducteur / Conductrice de presses à injecter en caoutchouc et matières plastiques;H3201
13141;Conducteur / Conductrice de presses à mouler le caoutchouc et les matières plastiques;H3201
13142;Conducteur / Conductrice de presses à vulcaniser;H3201
13295;Conducteur / Conductrice extrudeuses en caoutchouc et matières plastiques;H3201
13330;Conducteur / Conductrice sur machines de formage des matières plastiques et caoutchouc;H3201
13335;Conducteur-assembleur / Conductrice-assembleuse en caoutchouc industriel;H3201
13342;Confectionneur / Confectionneuse de pneumatiques;H3201
14826;Enducteur / Enductrice en caoutchouc;H3201
14829;Enducteur / Enductrice plastique;H3201
15021;Extrudeur / Extrudeuse en caoutchouc et matières plastiques;H3201
15148;Formeur / Formeuse en thermoplastiques;H3201
15149;Formeur-usineur / Formeuse-usineuse en thermoplastiques;H3201
15917;Injecteur / Injecteuse chaussures;H3201
16922;Mouleur-stratifieur / Mouleuse-stratifieuse par centrifugation;H3201
16923;Mouleur-stratifieur / Mouleuse-stratifieuse par enroulement;H3201
16924;Mouleur-stratifieur / Mouleuse-stratifieuse par pultrusion;H3201
16925;Mouleur-stratifieur / Mouleuse-stratifieuse sur presse;H3201
17206;Opérateur / Opératrice en plasturgie;H3201
17227;Opérateur / Opératrice extrusion en caoutchouc et matières plastiques;H3201
17239;Opérateur / Opératrice injection en caoutchouc et matières plastiques;H3201
17276;Opérateur / Opératrice soufflage en matières plastiques;H3201
17299;Opérateur / Opératrice sur machine de formage des matières plastiques et des caoutchoucs;H3201
17300;Opérateur / Opératrice sur machine de mise en forme du caoutchouc;H3201
17332;Opérateur / Opératrice sur presse à caoutchouc et matières plastiques;H3201
17825;Plasturgiste;H3201
19463;Soudeur / Soudeuse chaussures;H3201
20323;Thermoformeur / Thermoformeuse;H3201
20721;Vulcaniseur / Vulcaniseuse chaussures;H3201
20722;Vulcaniseur / Vulcaniseuse en caoutchouc industriel;H3201
10890;Aide-régleur / Aide-régleuse en industrie plastique et caoutchouc;H3202
12993;Conducteur / Conductrice de ligne d'injection en industrie plastique et caoutchouc;H3202
13036;Conducteur / Conductrice de machines de rotomoulage;H3202
13317;Conducteur régleur / Conductrice régleuse de ligne d'injection;H3202
16825;Monteur / Monteuse en industrie plastique et caoutchouc;H3202
16854;Monteur / Monteuse process en industrie plastique et caoutchouc;H3202
16893;Monteur-régleur / Monteuse-régleuse en extrusion;H3202
16894;Monteur-régleur / Monteuse-régleuse en injection;H3202
17242;Opérateur monteur / Opératrice monteuse en industrie plastique et caoutchouc;H3202
18437;Régleur / Régleuse de machines à compression de matières plastiques/caoutchouc;H3202
18438;Régleur / Régleuse de machines à extrusion de matières plastiques/caoutchouc;H3202
18439;Régleur / Régleuse de machines à extrusion soufflage;H3202
18440;Régleur / Régleuse de machines à injection de matières plastiques/caoutchouc;H3202
18442;Régleur / Régleuse de machines de soufflage de matières plastiques/caoutchouc;H3202
18443;Régleur / Régleuse de machines de thermoformage;H3202
18444;Régleur / Régleuse de machines de transformation des matières plastiques;H3202
18445;Régleur / Régleuse de machines de transformation des matières thermoplastiques;H3202
18449;Régleur / Régleuse de presse à injecter;H3202
18450;Régleur / Régleuse de presse à thermoformer de matières plastiques;H3202
18456;Régleur / Régleuse en extrusion;H3202
18484;Régleur / Régleuse sur presse caoutchouc;H3202
18494;Régleur-monteur / Régleuse-monteuse moule en industrie plastique/caoutchouc;H3202
19106;Responsable injection en plasturgie;H3202
19718;Technicien / Technicienne d'atelier de plasturgie ou caoutchouc;H3202
19906;Technicien / Technicienne de production en caoutchouc;H3202
19913;Technicien / Technicienne de production en matériaux composites;H3202
19914;Technicien / Technicienne de production en matières plastiques;H3202
19950;Technicien / Technicienne des plastiques armés;H3202
20145;Technicien / Technicienne extrusion en industrie plastique et caoutchouc;H3202
20170;Technicien / Technicienne injection en industrie plastique et caoutchouc;H3202
20213;Technicien / Technicienne plasturgiste en production;H3202
20236;Technicien régleur / Technicienne régleuse en industrie plastique et caoutchouc;H3202
20237;Technicien régleur / Technicienne régleuse en injection;H3202
20238;Technicien régleur / Technicienne régleuse en plasturgie;H3202
10883;Aide-mouleur-stratifieur / Aide-mouleuse-stratifieuse;H3203
11093;Applicateur stratifieur / Applicatrice stratifieuse;H3203
14530;Drapeur / Drapeuse;H3203
16913;Mouleur / Mouleuse en stratifiés;H3203
16920;Mouleur-stratifieur / Mouleuse-stratifieuse;H3203
16921;Mouleur-stratifieur / Mouleuse-stratifieuse en thermodurcissables;H3203
16927;Mouliste drapeur / drapeuse;H3203
17203;Opérateur / Opératrice en matériaux composites;H3203
17219;Opérateur / Opératrice en stratification;H3203
18219;Prototypiste en stratifiés;H3203
19533;Stratifieur / Stratifieuse;H3203
19535;Stratifieur / Stratifieuse en matériaux composites;H3203
19536;Stratifieur / Stratifieuse mouliste;H3203
19534;Stratifieur drapeur / Stratifieuse drapeuse;H3203
19537;Stratifieur-usineur-finisseur / Stratifieuse-usineuse-finisseuse;H3203
10407;Agent / Agente de conditionnement sur machine automatisée;H3301
12184;Chef de ligne conditionnement;H3301
12849;Conditionneur / Conditionneuse sur machine;H3301
13274;Conducteur / Conductrice d'étiqueteuses;H3301
12934;Conducteur / Conductrice de dépileuses empileuses;H3301
12992;Conducteur / Conductrice de ligne d'emballage;H3301
12981;Conducteur / Conductrice de ligne de conditionnement;H3301
13043;Conducteur / Conductrice de machines d'emballage;H3301
13024;Conducteur / Conductrice de machines de conditionnement;H3301
13033;Conducteur / Conductrice de machines de préemballage/suremballage;H3301
13052;Conducteur / Conductrice de machines ou de ligne d'embouteillage;H3301
13293;Conducteur / Conductrice emballage bobines;H3301
14745;Embouteilleur / Embouteilleuse;H3301
17113;Opérateur / Opératrice de ligne d'embouteillage;H3301
17110;Opérateur / Opératrice de ligne de conditionnement;H3301
17223;Opérateur / Opératrice ensachage/palettisation sur machine;H3301
17550;Palettiseur / Palettiseuse sur machine;H3301
17755;Pilote de soutireuse;H3301
200084;Sertisseur / Sertisseuse en industrie alimentaire;H3301
10729;Agent / Agente d'opérations manuelles;H3302
10730;Agent / Agente d'opérations manuelles en industrie de transformation;H3302
10405;Agent / Agente de conditionnement et de manutention;H3302
10406;Agent / Agente de conditionnement manuel;H3302
10421;Agent / Agente de contrôle et conditionnement manuel;H3302
10458;Agent / Agente de finition main et de conditionnement;H3302
10453;Agent de fabrication polyvalent / Agente de fabrication polyvalente en industrie;H3302
12848;Conditionneur / Conditionneuse main;H3302
14555;Échantillonneur / Échantillonneuse en tissu;H3302
17180;Opérateur / Opératrice d'emballage manuel;H3302
17066;Opérateur / Opératrice de calibrage;H3302
17072;Opérateur / Opératrice de conditionnement manuel;H3302
17100;Opérateur / Opératrice de finition manuelle;H3302
20449;Trieur / Trieuse de placage;H3302
20451;Trieur / Trieuse en industrie de transformation;H3302
20453;Trieur-choisisseur / Trieuse-choisisseuse en industrie de transformation;H3302
20443;Trieur contrôleur / Trieuse contrôleuse en industrie de transformation;H3302
20461;Trieur-emballeur / Trieuse-emballeuse en industrie de transformation;H3302
20464;Trieur-vérificateur / Trieuse-vérificatrice en industrie de transformation;H3302
20702;Visiteur / Visiteuse en verrerie;H3302
10975;Animateur / Animatrice composition en industrie verrière;H3303
12782;Composeur / Composeuse verre;H3303
12893;Conducteur / Conductrice de broyeur en industrie alimentaire;H3303
12894;Conducteur / Conductrice de broyeur en industrie chimique;H3303
13101;Conducteur / Conductrice de mélangeurs en caoutchouc;H3303
13102;Conducteur / Conductrice de mélangeurs en industrie alimentaire;H3303
13181;Conducteur / Conductrice de silo de céréales;H3303
13182;Conducteur / Conductrice de silo en industrie alimentaire;H3303
13183;Conducteur / Conductrice de silo en industrie laitière;H3303
13776;Coupeur / Coupeuse de couleurs;H3303
13862;Cuisinier / Cuisinière couleurs en industrie des matériaux souples;H3303
13865;Cuisinier / Cuisinière en industrie chimique;H3303
13866;Cuisinier / Cuisinière en industrie papetière;H3303
13867;Cuisinier / Cuisinière en tannerie-mégisserie;H3303
16328;Malaxeur/mélangeur / Malaxeuse/mélangeuse;H3303
17047;Opérateur / Opératrice arrivée de terre/préparation de terre en céramique;H3303
17059;Opérateur / Opératrice d'approvisionnement et de préparation en industrie;H3303
17065;Opérateur / Opératrice de broyeur;H3303
17071;Opérateur / Opératrice de concasseur;H3303
17129;Opérateur / Opératrice de pesée de matières;H3303
17208;Opérateur / Opératrice en préparation de matières et produits en industrie;H3303
17988;Préparateur / Préparatrice d'arômes alimentaires;H3303
17989;Préparateur / Préparatrice de bain de teinture;H3303
17991;Préparateur / Préparatrice de colles;H3303
17992;Préparateur / Préparatrice de colorants;H3303
17996;Préparateur / Préparatrice de formule d'impression;H3303
17999;Préparateur / Préparatrice de matières;H3303
18000;Préparateur / Préparatrice de matières en plasturgie;H3303
18001;Préparateur / Préparatrice de matières premières;H3303
18002;Préparateur / Préparatrice de mélange en industrie;H3303
18003;Préparateur / Préparatrice de mélange en industrie alimentaire;H3303
18008;Préparateur / Préparatrice de produit d'enduction;H3303
18009;Préparateur / Préparatrice de produits pour teinture, apprêts et impression;H3303
18010;Préparateur / Préparatrice de recettes;H3303
18012;Préparateur / Préparatrice de sable en fonderie;H3303
18013;Préparateur / Préparatrice de sauce en industrie papetière;H3303
10538;Agent / Agente de parachèvement industriel;H3401
11468;Aviveur / Aviveuse de métaux industriels;H3401
11709;Casseur / Casseuse de jet de fonderie;H3401
38220;Décocheur / Décocheuse en fonderie;H3401
13982;Dépolisseur / Dépolisseuse sur verre;H3401
14536;Ébarbeur-ébavureur industriel / Ébarbeuse-ébavureuse industrielle;H3401
14538;Ébavureur / Ébavureuse en construction mécanique;H3401
14539;Ébavureur industriel / Ébavureuse industrielle;H3401
14540;Ébavureur-meuleur industriel / Ébavureuse-meuleuse industrielle;H3401
15089;Finisseur industriel / Finisseuse industrielle de surface;H3401
15426;Grenailleur industriel / Grenailleuse industrielle;H3401
17166;Opérateur / Opératrice de traitement d'abrasion de surface;H3401
17556;Paracheveur-meuleur industriel / Paracheveuse-meuleuse industrielle;H3401
17865;Polisseur / Polisseuse en bijouterie ou joaillerie;H3401
17866;Polisseur / Polisseuse en coutellerie industrielle;H3401
17867;Polisseur / Polisseuse en lunetterie;H3401
17868;Polisseur / Polisseuse en micromécanique;H3401
17870;Polisseur / Polisseuse par microlaser;H3401
17871;Polisseur / Polisseuse par ultrasons;H3401
17872;Polisseur / Polisseuse sur métaux;H3401
17873;Polisseur / Polisseuse sur verre;H3401
17869;Polisseur industriel / Polisseuse industrielle;H3401
19295;Sableur / Sableuse sur verre;H3401
19294;Sableur industriel / Sableuse industrielle;H3401
10628;Agent / Agente de traitement de surface;H3402
11074;Anodiseur industriel / Anodiseuse industrielle;H3402
11137;Argenteur industriel / Argenteuse industrielle;H3402
11623;Cadmieur industriel / Cadmieuse industrielle;H3402
11666;Caoutchouteur industriel / Caoutchoutrice industrielle;H3402
12475;Chef d'équipe galvanisation;H3402
12635;Chromeur industriel / Chromeuse industrielle;H3402
13280;Conducteur / Conductrice d'installation de traitement de surface;H3402
12879;Conducteur / Conductrice de bain de traitement de surface;H3402
13870;Cuivreur industriel / Cuivreuse industrielle;H3402
13896;Décapeur industriel / Décapeuse industrielle;H3402
13920;Dégraisseur industriel / Dégraisseuse industrielle;H3402
14520;Doreur / Doreuse au rhodium;H3402
14523;Doreur / Doreuse sur métaux;H3402
14678;Électroplaste;H3402
14737;Émailleur industriel / Émailleuse industrielle;H3402
14908;Étameur-galvaniseur / Étameuse-galvaniseuse;H3402
14907;Étameur industriel / Étameuse industrielle;H3402
15181;Galvaniseur industriel / Galvaniseuse industrielle;H3402
15182;Galvanoplaste industriel / industrielle;H3402
15183;Galvanoplaste sur métaux et substrat;H3402
16422;Mastiqueur industriel / Mastiqueuse industrielle;H3402
16641;Métalliseur / Métalliseuse au pistolet industriel;H3402
16642;Métalliseur / Métalliseuse au plasma;H3402
16663;Metteur / Metteuse au bain industriel;H3402
16990;Nickeleur industriel / Nickeleuse industrielle;H3402
17111;Opérateur / Opératrice de ligne de galvanisation;H3402
17112;Opérateur / Opératrice de ligne de traitement de surface;H3402
17232;Opérateur / Opératrice galvanoplaste;H3402
17177;Opérateur décapeur industriel / Opératrice décapeuse industrielle;H3402
17492;Ouvrier / Ouvrière en métallisation;H3402
17696;Phosphateur industriel / Phosphateuse industrielle;H3402
17824;Plastifieur industriel / Plastifieuse industrielle;H3402
17836;Plombeur industriel / Plombeuse industrielle;H3402
19260;Rhodieur industriel / Rhodieuse industrielle;H3402
20739;Zingueur industriel / Zingueuse industrielle;H3402
10562;Agent / Agente de production de traitement thermique;H3403
10630;Agent / Agente de traitement thermique;H3403
11719;Cémenteur / Cémenteuse;H3403
11720;Cémenteur-trempeur / Cémenteuse-trempeuse de métaux;H3403
